0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
269.0,25.0,25.0,269.0,25.0,25.0,269.0,25.0,25.0,269.0,25.0,25.0,375.0,79.0,79.0,439.0,150.0,150.0,439.0,150.0,150.0,539.0,362.0,362.0,575.0,490.0,490.0,628.0,985.0,985.0
267.0,29.0,29.0,267.0,29.0,29.0,267.0,29.0,29.0,267.0,29.0,29.0,373.0,82.0,82.0,446.0,158.0,158.0,446.0,158.0,158.0,538.0,343.0,343.0,584.0,515.0,515.0,633.0,992.0,992.0
264.0,30.0,30.0,264.0,30.0,30.0,264.0,30.0,30.0,264.0,30.0,30.0,368.0,81.0,81.0,440.0,164.0,164.0,440.0,164.0,164.0,534.0,356.0,356.0,578.0,529.0,529.0,628.0,991.0,991.0
264.0,35.0,35.0,264.0,35.0,35.0,264.0,35.0,35.0,264.0,35.0,35.0,379.0,95.0,95.0,457.0,186.0,186.0,457.0,186.0,186.0,543.0,354.0,354.0,590.0,522.0,522.0,642.0,1009.0,1009.0
265.0,33.0,33.0,265.0,33.0,33.0,265.0,33.0,33.0,265.0,33.0,33.0,379.0,91.0,91.0,463.0,191.0,191.0,463.0,191.0,191.0,548.0,361.0,361.0,587.0,497.0,497.0,643.0,1005.0,1005.0
266.0,32.0,32.0,266.0,32.0,32.0,266.0,32.0,32.0,266.0,32.0,32.0,381.0,89.0,89.0,459.0,176.0,176.0,459.0,176.0,176.0,546.0,356.0,356.0,588.0,512.0,512.0,640.0,1000.0,1000.0
266.0,35.0,35.0,266.0,35.0,35.0,266.0,35.0,35.0,266.0,35.0,35.0,380.0,88.0,88.0,467.0,184.0,184.0,467.0,184.0,184.0,553.0,366.0,366.0,590.0,497.0,497.0,646.0,1014.0,1014.0
260.0,40.0,40.0,260.0,40.0,40.0,260.0,40.0,40.0,260.0,40.0,40.0,363.0,85.0,85.0,445.0,166.0,166.0,445.0,166.0,166.0,539.0,363.0,363.0,581.0,511.0,511.0,634.0,999.0,999.0
257.0,35.0,35.0,257.0,35.0,35.0,257.0,35.0,35.0,257.0,35.0,35.0,368.0,95.0,95.0,447.0,172.0,172.0,447.0,172.0,172.0,548.0,399.0,399.0,590.0,545.0,545.0,638.0,994.0,994.0
242.0,35.0,35.0,242.0,35.0,35.0,242.0,35.0,35.0,242.0,35.0,35.0,355.0,93.0,93.0,431.0,175.0,175.0,431.0,175.0,175.0,539.0,412.0,412.0,579.0,545.0,545.0,628.0,987.0,987.0
242.0,34.0,34.0,242.0,34.0,34.0,242.0,34.0,34.0,242.0,34.0,34.0,354.0,95.0,95.0,430.0,172.0,172.0,430.0,172.0,172.0,533.0,385.0,385.0,574.0,525.0,525.0,623.0,992.0,992.0
250.0,38.0,38.0,250.0,38.0,38.0,250.0,38.0,38.0,250.0,38.0,38.0,362.0,96.0,96.0,440.0,180.0,180.0,440.0,180.0,180.0,547.0,413.0,413.0,581.0,526.0,526.0,630.0,987.0,987.0
263.0,45.0,45.0,263.0,45.0,45.0,263.0,45.0,45.0,263.0,45.0,45.0,379.0,110.0,110.0,456.0,191.0,191.0,456.0,191.0,191.0,554.0,398.0,398.0,587.0,502.0,502.0,640.0,991.0,991.0
229.0,31.0,31.0,229.0,31.0,31.0,229.0,31.0,31.0,229.0,31.0,31.0,341.0,91.0,91.0,427.0,180.0,180.0,427.0,180.0,180.0,534.0,404.0,404.0,570.0,542.0,542.0,620.0,993.0,993.0
241.0,35.0,35.0,241.0,35.0,35.0,241.0,35.0,35.0,241.0,35.0,35.0,348.0,91.0,91.0,439.0,192.0,192.0,439.0,192.0,192.0,537.0,410.0,410.0,575.0,554.0,554.0,624.0,980.0,980.0
243.0,36.0,36.0,243.0,36.0,36.0,243.0,36.0,36.0,243.0,36.0,36.0,356.0,97.0,97.0,449.0,205.0,205.0,449.0,205.0,205.0,548.0,433.0,433.0,577.0,546.0,546.0,624.0,951.0,951.0
238.0,38.0,38.0,238.0,38.0,38.0,238.0,38.0,38.0,238.0,38.0,38.0,340.0,82.0,82.0,430.0,191.0,191.0,430.0,191.0,191.0,527.0,406.0,406.0,564.0,554.0,554.0,610.0,945.0,945.0
237.0,42.0,42.0,237.0,42.0,42.0,237.0,42.0,42.0,237.0,42.0,42.0,338.0,89.0,89.0,423.0,189.0,189.0,423.0,189.0,189.0,519.0,402.0,402.0,557.0,553.0,553.0,599.0,909.0,909.0
241.0,43.0,43.0,241.0,43.0,43.0,241.0,43.0,43.0,241.0,43.0,43.0,351.0,97.0,97.0,441.0,209.0,209.0,441.0,209.0,209.0,524.0,379.0,379.0,570.0,558.0,558.0,616.0,943.0,943.0
247.0,44.0,44.0,247.0,44.0,44.0,247.0,44.0,44.0,247.0,44.0,44.0,355.0,101.0,101.0,432.0,192.0,192.0,432.0,192.0,192.0,518.0,362.0,362.0,564.0,535.0,535.0,612.0,940.0,940.0
246.0,42.0,42.0,246.0,42.0,42.0,246.0,42.0,42.0,246.0,42.0,42.0,346.0,83.0,83.0,429.0,184.0,184.0,429.0,184.0,184.0,517.0,365.0,365.0,562.0,548.0,548.0,609.0,952.0,952.0
242.0,33.0,33.0,242.0,33.0,33.0,242.0,33.0,33.0,242.0,33.0,33.0,348.0,79.0,79.0,424.0,167.0,167.0,424.0,167.0,167.0,511.0,358.0,358.0,556.0,526.0,526.0,602.0,949.0,949.0
225.0,26.0,26.0,225.0,26.0,26.0,225.0,26.0,26.0,225.0,26.0,26.0,354.0,82.0,82.0,425.0,166.0,166.0,425.0,166.0,166.0,524.0,392.0,392.0,562.0,539.0,539.0,608.0,965.0,965.0
229.0,27.0,27.0,229.0,27.0,27.0,229.0,27.0,27.0,229.0,27.0,27.0,340.0,75.0,75.0,417.0,169.0,169.0,417.0,169.0,169.0,505.0,358.0,358.0,550.0,534.0,534.0,598.0,947.0,947.0
219.0,29.0,29.0,219.0,29.0,29.0,219.0,29.0,29.0,219.0,29.0,29.0,336.0,83.0,83.0,408.0,166.0,166.0,408.0,166.0,166.0,503.0,358.0,358.0,541.0,510.0,510.0,594.0,946.0,946.0
221.0,29.0,29.0,221.0,29.0,29.0,221.0,29.0,29.0,221.0,29.0,29.0,323.0,77.0,77.0,396.0,157.0,157.0,396.0,157.0,157.0,492.0,358.0,358.0,534.0,530.0,530.0,582.0,935.0,935.0
210.0,29.0,29.0,210.0,29.0,29.0,210.0,29.0,29.0,210.0,29.0,29.0,311.0,75.0,75.0,386.0,159.0,159.0,386.0,159.0,159.0,475.0,349.0,349.0,522.0,530.0,530.0,567.0,913.0,913.0
217.0,30.0,30.0,217.0,30.0,30.0,217.0,30.0,30.0,217.0,30.0,30.0,306.0,72.0,72.0,387.0,161.0,161.0,387.0,161.0,161.0,489.0,373.0,373.0,524.0,511.0,511.0,571.0,906.0,906.0
219.0,26.0,26.0,219.0,26.0,26.0,219.0,26.0,26.0,219.0,26.0,26.0,318.0,72.0,72.0,398.0,164.0,164.0,398.0,164.0,164.0,486.0,339.0,339.0,522.0,469.0,469.0,571.0,899.0,899.0
229.0,27.0,27.0,229.0,27.0,27.0,229.0,27.0,27.0,229.0,27.0,27.0,328.0,81.0,81.0,400.0,157.0,157.0,400.0,157.0,157.0,482.0,311.0,311.0,526.0,482.0,482.0,574.0,896.0,896.0
223.0,25.0,25.0,223.0,25.0,25.0,223.0,25.0,25.0,223.0,25.0,25.0,331.0,93.0,93.0,405.0,172.0,172.0,405.0,172.0,172.0,487.0,338.0,338.0,523.0,463.0,463.0,576.0,901.0,901.0
214.0,23.0,23.0,214.0,23.0,23.0,214.0,23.0,23.0,214.0,23.0,23.0,313.0,76.0,76.0,392.0,170.0,170.0,392.0,170.0,170.0,475.0,338.0,338.0,515.0,487.0,487.0,561.0,881.0,881.0
219.0,29.0,29.0,219.0,29.0,29.0,219.0,29.0,29.0,219.0,29.0,29.0,334.0,81.0,81.0,409.0,172.0,172.0,409.0,172.0,172.0,496.0,339.0,339.0,537.0,502.0,502.0,584.0,915.0,915.0
222.0,27.0,27.0,222.0,27.0,27.0,222.0,27.0,27.0,222.0,27.0,27.0,345.0,79.0,79.0,411.0,167.0,167.0,411.0,167.0,167.0,512.0,358.0,358.0,553.0,519.0,519.0,602.0,956.0,956.0
224.0,22.0,22.0,224.0,22.0,22.0,224.0,22.0,22.0,224.0,22.0,22.0,342.0,76.0,76.0,415.0,168.0,168.0,415.0,168.0,168.0,504.0,346.0,346.0,543.0,497.0,497.0,594.0,940.0,940.0
216.0,25.0,25.0,216.0,25.0,25.0,216.0,25.0,25.0,216.0,25.0,25.0,332.0,73.0,73.0,404.0,154.0,154.0,404.0,154.0,154.0,501.0,353.0,353.0,549.0,553.0,553.0,594.0,964.0,964.0
217.0,25.0,25.0,217.0,25.0,25.0,217.0,25.0,25.0,217.0,25.0,25.0,324.0,72.0,72.0,398.0,147.0,147.0,398.0,147.0,147.0,497.0,354.0,354.0,540.0,527.0,527.0,589.0,966.0,966.0
240.0,29.0,29.0,240.0,29.0,29.0,240.0,29.0,29.0,240.0,29.0,29.0,346.0,80.0,80.0,421.0,157.0,157.0,421.0,157.0,157.0,526.0,385.0,385.0,566.0,543.0,543.0,610.0,968.0,968.0
252.0,26.0,26.0,252.0,26.0,26.0,252.0,26.0,26.0,252.0,26.0,26.0,365.0,96.0,96.0,437.0,171.0,171.0,437.0,171.0,171.0,536.0,383.0,383.0,585.0,571.0,571.0,627.0,991.0,991.0
247.0,31.0,31.0,247.0,31.0,31.0,247.0,31.0,31.0,247.0,31.0,31.0,357.0,91.0,91.0,425.0,173.0,173.0,425.0,173.0,173.0,528.0,383.0,383.0,570.0,541.0,541.0,615.0,965.0,965.0
261.0,37.0,37.0,261.0,37.0,37.0,261.0,37.0,37.0,261.0,37.0,37.0,370.0,102.0,102.0,425.0,168.0,168.0,425.0,168.0,168.0,528.0,384.0,384.0,566.0,527.0,527.0,606.0,915.0,915.0
257.0,44.0,44.0,257.0,44.0,44.0,257.0,44.0,44.0,257.0,44.0,44.0,358.0,101.0,101.0,414.0,167.0,167.0,414.0,167.0,167.0,515.0,380.0,380.0,547.0,491.0,491.0,593.0,908.0,908.0
256.0,45.0,45.0,256.0,45.0,45.0,256.0,45.0,45.0,256.0,45.0,45.0,356.0,89.0,89.0,406.0,152.0,152.0,406.0,152.0,152.0,504.0,364.0,364.0,547.0,519.0,519.0,586.0,877.0,877.0
252.0,44.0,44.0,252.0,44.0,44.0,252.0,44.0,44.0,252.0,44.0,44.0,343.0,87.0,87.0,410.0,164.0,164.0,410.0,164.0,164.0,500.0,364.0,364.0,546.0,538.0,538.0,584.0,871.0,871.0
258.0,43.0,43.0,258.0,43.0,43.0,258.0,43.0,43.0,258.0,43.0,43.0,345.0,84.0,84.0,408.0,149.0,149.0,408.0,149.0,149.0,499.0,346.0,346.0,535.0,485.0,485.0,584.0,879.0,879.0
244.0,38.0,38.0,244.0,38.0,38.0,244.0,38.0,38.0,244.0,38.0,38.0,335.0,81.0,81.0,404.0,154.0,154.0,404.0,154.0,154.0,493.0,352.0,352.0,523.0,464.0,464.0,575.0,872.0,872.0
242.0,38.0,38.0,242.0,38.0,38.0,242.0,38.0,38.0,242.0,38.0,38.0,329.0,76.0,76.0,402.0,159.0,159.0,402.0,159.0,159.0,501.0,379.0,379.0,535.0,511.0,511.0,579.0,879.0,879.0
250.0,39.0,39.0,250.0,39.0,39.0,250.0,39.0,39.0,250.0,39.0,39.0,337.0,74.0,74.0,419.0,172.0,172.0,419.0,172.0,172.0,508.0,373.0,373.0,552.0,540.0,540.0,594.0,898.0,898.0
242.0,35.0,35.0,242.0,35.0,35.0,242.0,35.0,35.0,242.0,35.0,35.0,331.0,73.0,73.0,414.0,166.0,166.0,414.0,166.0,166.0,504.0,363.0,363.0,548.0,534.0,534.0,591.0,914.0,914.0
